position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
202,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",IfsITU0UDmA,2022-04-05T19:14:26Z,"2022-04-05 19:14:26","Panorama Života sa Elom i Bojanom - 5.4. u 20 sati uživo!","Mnogi se susrećemo sa težinom života, iako znamo i vjerujemo da je život daleko više od te težine. Premećemo po glavi raznorazna pitanja, bez fokusa na jedno jedino, u ovom trenutku našeg života, Najvažnije Pitanje. Jako je važno znati postaviti si pravo pitanje i znati kako na njega pronaći odgovor u sebi. Pronaći to pitanje i taj odgovor, znači otkriti što tražimo od života, što nam je važno u ovom trenutku, zašto nam se događa to što nam se događa i kako da to promijenimo. O tome, kao i o drugim temama vezano uz Panoramu našeg života ćemo Ela i ja pričati u ovom druženju uživo, na kojem možete postaviti i pitanja na koja ćemo rado odgovoriti! Ako vas razgovor navede na dublje promišljanje ili želju da se dublje dotaknete svog života, izradile smo iskustvenu radionicu Panorama Života u kojoj ćete imati priliku iznutra pogledati i osjetiti panoramu vlastitog života i imati veću jasnoću oko svog života. Više informacija o radionici možete pronaći na ovom linku: https://putpremasebi.hr/panorama-zivota-online-radionica-19-04-22/ Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H8M40S,520,2d,hd,false,hr,hr,https://i.ytimg.com/vi/IfsITU0UDmA/maxresdefault.jpg,1,,,,5229,256,,0,3
203,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",Bexx0FPj5TM,2022-04-01T20:10:49Z,"2022-04-01 20:10:49","Petkom u 21 s Bojanom Svalina - tema TKO SMO TO MI - 01.04.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H5M21S,321,2d,hd,false,hr,hr,https://i.ytimg.com/vi/Bexx0FPj5TM/maxresdefault.jpg,1,,,,6979,361,,0,25
204,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",Re8zzCdvD0o,2022-03-31T12:06:49Z,"2022-03-31 12:06:49","Kako je moguće živjeti i raditi ono što volim?","Nakon kraće pauze, čast i zadovoljstvo mi je pozvati vas na peti Live u četvrtak 31.3.2022. u 13h koji ćemo imati putem Facebooka, Linkedina i Brand New Me you tube kanala na kojem će mi se pridružiti jedna prekrasna osoba, duhovna učiteljica, autorica knjige Put prema sebi- gđa Bojana Svalina. Bojana je 20 godina radila za druge, bila izvršna direktorica te se radi naizgled izrazito negativnih životnih okolnosti (karcinom, razvod, prestanak zaposlenja, selidba) okrenula sebi i svojoj životnoj svrsi te sada pomaže drugima da pronađu svoj put kroz razne seminare, radionice osobnog razvoja, terapeutski rad 1 na 1. Kroz ovaj live Bojana će s nama podijeliti osobno iskustvo svog životnog puta i kako je iz života koji je nije činio sretnom napravila ogroman zaokret te sada živi i radi ono što voli. Neke od tema o kojima ćemo razgovarati su: - Što je osobni razvoj i koliko je on bitan na putu prema sebi - Kako napraviti željeni zaokret u karijeri i životu općenito - Kako se povezati sa sobom i biti najbolja verzija sebe? - Kako nadvladati strah i ostale „negativne“ emocije koje nas koče na putu prema sebi i životu te karijeri koju želimo ostvariti? Veselim se novom druženju Moje ime je Sanja Damiani i savjetujem vas kako da putem osobnog razvoja radite i živite ono što volite te budete najbolja verzija sebe. Powered by Restream https://restre.am/yt",,24,Entertainment,Health,PT1H16S,16,2d,hd,false,hr,hr,https://i.ytimg.com/vi/Re8zzCdvD0o/maxresdefault.jpg,1,,,,4116,194,,0,7
205,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",GR4hS-PxEVg,2022-03-25T21:14:13Z,"2022-03-25 21:14:13","Petkom uživo u 21 s Bojanom Svalina - 25.03.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H6M1S,361,2d,hd,false,hr,hr,https://i.ytimg.com/vi/GR4hS-PxEVg/maxresdefault.jpg,1,,,,6007,350,,0,34
206,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",lROCIDWb9a4,2022-03-18T21:18:22Z,"2022-03-18 21:18:22","Petkom uživo s Bojanom Svalina - 18.03.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H7M23S,443,2d,hd,false,hr,hr,https://i.ytimg.com/vi/lROCIDWb9a4/maxresdefault.jpg,1,,,,7231,337,,0,31
207,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",jnz8HPVv-sI,2022-03-11T21:12:09Z,"2022-03-11 21:12:09","Petkom uživo u 21 s Bojanom Svalina - 11.03.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H5M25S,325,2d,hd,false,hr,hr,https://i.ytimg.com/vi/jnz8HPVv-sI/maxresdefault.jpg,1,,,,5000,288,,0,17
208,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",-aj7E3TusUk,2022-03-06T20:13:50Z,"2022-03-06 20:13:50","Energetska astrologija i Arhetipovi - Jasna i Bojana - 06.03. uživo u 20","U nedjelju 06.03. uživo će mi biti gošća Jasna Bogojević Janjić - astrolog, regresoterapeut, master Iscjeljenja vremenskih linija. Vjerujem da će vas poput mene zanimati čuti nešto više o tome kako planete i arhetipovi utječu na naš život. Za više informacija pogledajte https://putpremasebi.hr/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H6M8S,368,2d,hd,false,hr,hr,https://i.ytimg.com/vi/-aj7E3TusUk/maxresdefault.jpg,1,,,,6319,236,,0,16
209,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",ZTdY-H0ArS0,2022-02-22T21:01:12Z,"2022-02-22 21:01:12","Patnja je posljedica inzistiranja @BojanaSvalina","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,22,"People & Blogs",Health,PT8M19S,499,2d,hd,false,hr,hr,https://i.ytimg.com/vi/ZTdY-H0ArS0/maxresdefault.jpg,,,,,4312,315,,0,31
210,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",K2U0lAdd5Cg,2022-02-18T21:08:17Z,"2022-02-18 21:08:17","Petkom uživo s Bojanom Svalina u 21 - 18.02.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,,PT1H2M7S,127,2d,hd,false,hr,hr,,1,,,,5036,273,,0,14
211,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",W5nE4inpcYc,2022-02-15T13:37:20Z,"2022-02-15 13:37:20","Snaći se nauštrb ispravnog znači kreirati neispravno @BojanaSvalina","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,22,"People & Blogs",Health,PT7M30S,450,2d,hd,false,hr,hr,,1,,,,3064,204,,0,15
212,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",F7p86Z8Nry0,2022-02-11T21:11:10Z,"2022-02-11 21:11:10","Uživo petkom u 21 s Bojanom Svalina - 11.02.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje ili human design coaching možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,Health,PT1H5M6S,306,2d,hd,false,hr,hr,,1,,,,5560,296,,0,22
213,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",fZNPHPJaoSI,2022-01-28T21:09:41Z,"2022-01-28 21:09:41","Petkom uživo u 21 s Bojanom Svalina - 28.01.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,Health,PT1H5M18S,318,2d,hd,false,hr,hr,https://i.ytimg.com/vi/fZNPHPJaoSI/maxresdefault.jpg,1,,,,5871,295,,0,10
214,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",9DJN6KH148w,2022-01-25T10:34:40Z,"2022-01-25 10:34:40","Definicija rizika kroz životni primjer @BojanaSvalina","Važno je znati osjetiti način na koji osjećate da vaša duša govori i prepoznati to čuti i iz toga donositi odluke, jer tu je za svakog ispravno vodstvo za život. Sustav human designa ima veliku vrijednost jer pomaže da čovjek logičnim razumijevanjem dođe do onoga što je intuicijom teško objasniti. Ako vas privuče saznati vaš human design i osjetite da sam ja prava osoba koja ga može za vas izraditi, slobodni ste javiti se. Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ gdje možete pronaći i pregršt zanimljivih tekstova iz područja duhovnosti. Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina ne bi trebale zamijeniti profesionalne usluge licenciranih stručnjaka. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,22,"People & Blogs",Lifestyle_(sociology),PT8M49S,529,2d,hd,false,hr,hr,https://i.ytimg.com/vi/9DJN6KH148w/maxresdefault.jpg,1,,,,2859,188,,0,16
215,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",_LBivdP_B1w,2022-01-21T21:08:01Z,"2022-01-21 21:08:01","Petkom uživo u 21 s Bojanom Svalina - 21.01.2022.","Za više informacija o meni posjetite WEB STRANICU: https://putpremasebi.hr/ U tijeku su prijave na program Vizije koji počinje 10.02.2022. - https://putpremasebi.hr/vizija-mog-novog-zivota-online-radionica/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,Health,PT1H4M9S,249,2d,hd,false,hr,hr,https://i.ytimg.com/vi/_LBivdP_B1w/maxresdefault.jpg,1,,,,5767,295,,0,18
216,UC10uUjP7bxR05FsAi94Axfw,"Bojana Svalina",miGV6eZHLkc,2022-01-20T20:06:26Z,"2022-01-20 20:06:26","Vizija MOG Života by Ela i Bojana - uživo 20.01. u 20 sati","Više informacija o ovom vrijednom i svjesnom nacrtu vašeg života kroz vašu viziju možete pogledati na: https://putpremasebi.hr/vizija-mog-novog-zivota-online-radionica/ Možete me pratiti na Facebook stranici Bojana Svalina https://www.facebook.com/bojana.svalina ili Instagram profilu https://www.instagram.com/bojanasvalina Čitati moje tekstove možete i na Internet blogosferi Večernjeg lista https://blog.vecernji.hr/bojana-svalina Individualno savjetovanje možete dogovoriti putem e-maila: putpremasebi@gmail.com Knjigu ""Put prema sebi"", koju su mnoge čitateljice i čitatelji nazvali BIBLIJOM ZA ŽENE koju svaka žena treba imati, možete kupiti putem web shopa https://putpremasebi.hr/proizvod/knjiga-put-prema-sebi/ ili u knjižarama ""Hoću knjigu"", ""Planetopija"", ""Harša"", ""Laguna"", ""Deretova"" i ""Skalar"". Proces kidanja veza po metodi Phyllys Kristall također možete nabaviti po više nego popularnoj cijeni u web shopu: https://putpremasebi.hr/proizvod/meditacija-kidanje-veza/ Izjava o odricanju od odgovornosti: Bojana Svalina nije licencirani liječnik, osteopat, kiropraktičar, nutricionist, farmaceut, psiholog ili bilo koji drugi licencirani zdravstveni profesionalac. Savjetničke i intuitivne usluge od strane Bojane Svalina nije namijenjeno niti bi trebalo zamijeniti profesionalne usluge. Ako vam je potrebna pomoć u ranije spomenutom, potražite pomoć od licenciranog profesionalca u tom polju koji će vam pomoći. Sadržaj na Youtube kanalu, komunikacija i/ili konzultacija s Bojanom Svalina imaju edukativnu i duhovnu svrhu.",,24,Entertainment,Lifestyle_(sociology),PT1H1M59S,119,2d,hd,false,hr,hr,,1,,,,6594,242,,0,17
